0.00, 1.00
0.03, 1.99
0.08, 2.99
0.16, 3.99
0.25, 4.98
0.35, 5.98
0.45, 6.89
0.67, 7.81
1.00, 8.73
1.39, 9.61
1.85, 10.45
2.39, 11.24
3.00, 11.96
3.68, 12.60
4.46, 13.18
5.29, 13.69
6.15, 14.15
7.05, 14.54
7.98, 14.88
8.92, 15.17
9.88, 15.41
10.86, 15.61
11.84, 15.76
12.83, 15.88
13.82, 15.97
14.78, 16.03
15.73, 16.17
16.67, 16.39
17.59, 16.70
18.47, 17.09
19.32, 17.55
20.13, 18.08
20.88, 18.69
21.58, 19.35
22.22, 20.07
22.79, 20.85
23.30, 21.68
23.75, 22.56
24.14, 23.47
24.50, 24.39
24.81, 25.33
25.10, 26.29
25.35, 27.25
25.57, 28.22
25.76, 29.20
25.93, 30.18
26.07, 31.17
26.19, 32.16
26.28, 33.15
26.34, 34.15
26.38, 35.15
26.40, 36.14
26.40, 37.14

29,973.2336
30,919.4014
31,932.4328
32,918.2718
33,1239.8887
34,1227.5720
35,934.1838
36,914.5410
37,971.1091
38,908.3704
39,834.6144
40,500.8408
41,523.1080
42,1359.8851
43,1199.2007
44,1085.5199
45,1123.9985
46,987.7261
47,856.6159
48,892.7764
49,580.0966
50,968.2187
51,864.7640
52,1196.3833
53,834.1815
54,895.8079
55,754.1310
56,812.7051
57,1006.3586
58,724.9576
59,757.1121
60,1055.3134
61,909.9556
62,878.6222
63,587.2562
64,767.9448
65,467.1917
66,579.3244
67,956.0277
68,712.0810
69,712.0810
70,828.3661
71,671.2370
72,633.5675
73,1188.4569
74,996.0712
75,1344.8281
76,1067.9749
77,1222.0216
78,795.1569
79,1226.4053
80,918.2768
81,640.7769
82,587.3416
83,702.0176
84,854.0377
85,777.3500
86,700.9933
87,632.8773
88,775.5999
89,691.6097
90,930.9028
91,916.6385
92,802.1443
93,881.2847
94,873.1445
95,1007.7661
96,1014.2719
97,979.4830
98,984.2208
99,738.8336
100,746.3765
101,935.2347
102,946.4903
103,881.3731
104,787.4086
105,1188.4202
106,1049.4100
107,560.0275
108,815.7012
109,759.5922
110,662.0341
111,691.1152
112,649.0422
113,937.5666
114,787.5549
115,791.3787
116,843.8373
117,883.4458
118,787.3145
119,610.6533
120,631.1144
121,793.4443
122,583.9296
123,569.2546
124,831.9158
125,759.8423
126,821.8708
127,694.3440
128,857.4805
129,733.2638
130,735.6391
131,705.5057
132,639.6418
133,576.2891
134,621.3865
135,609.9680
136,635.1613
137,546.3376
138,534.6840
139,653.4305
140,523.1674
141,604.1436
142,635.0670
143,695.1633
144,571.3419
145,627.6621
146,568.7054
147,542.3761
148,527.5045
149,570.4039
150,579.4155
151,422.3764
152,402.5162
153,453.1559
154,467.0656
155,565.8200
156,513.8479
157,550.7650
158,590.7313
159,519.8888
160,506.3731
161,521.5384
162,483.9702
163,454.2326
164,455.2343
165,458.6868
166,539.7225
167,515.5411
168,444.7932
169,465.6488
170,468.4234
171,459.7828
172,417.5281
173,401.3516
174,493.1434
175,498.1028
176,395.2747
177,389.6130
178,402.3691
179,506.7104
180,476.6257
181,354.9026
182,429.5603
183,428.6508
184,443.5304
185,427.4323
186,416.6345
187,395.9214
188,359.9365
189,333.2377
190,371.9767
191,401.1916
192,403.1898
193,436.5871
194,403.0028
195,394.7778
196,384.8041
197,364.0333
198,278.0722
199,289.1552
200,342.6386
201,440.7448
202,435.0970
203,404.8231
204,383.9968
205,340.1741
206,346.5233
207,344.7159
208,285.8220
209,292.0076
210,297.3414
211,346.0169
212,312.0992
213,312.5265
214,320.3117
215,351.1723
216,323.8027
217,285.5829
218,348.1774
219,356.0645
220,264.4930
221,302.6714
222,290.6899
223,315.3106
224,319.1580
225,278.3162
226,356.9254
227,279.6546
228,289.1240
229,264.5233
230,301.6128
231,357.0720
232,362.4516
233,331.5910
234,329.2814
235,306.2900
236,288.9182
237,321.0089
238,307.4497
239,261.6804
240,247.4172
241,270.9423
242,301.7634
243,254.4661
244,225.9909
245,251.9617
246,258.4687
247,279.0458
248,291.0249
249,242.7537
250,255.2978
251,272.8119
252,247.4721
253,244.6576
254,260.1700
255,258.2291
256,271.5572
257,250.6639
258,268.7525
259,236.3760
260,218.2674
261,224.5918
262,262.0072
263,249.4639
264,194.5192
265,223.0389
266,226.2916
267,210.7606
268,230.7865
269,241.2460
270,227.6008
271,242.0843
272,263.4182
273,227.2601
274,206.3218
275,238.2894
276,245.7589
277,220.3144
278,211.4329
279,199.5331
280,233.4150
281,255.4347
282,255.2850
283,211.7758
284,212.8524
285,226.3410
286,197.2523
287,198.2070
288,218.1123
289,190.2585
290,225.0429
291,232.1332
292,245.2002
293,232.7894
294,209.5677
295,207.1124
296,218.5804
297,230.2566
298,231.4901
299,223.6030
300,206.5623
301,208.1007
302,210.0619
303,211.2567
304,226.5157
305,211.7885
306,224.2202
307,206.9150
308,222.2889
309,192.7717
310,190.7358
311,197.3097
312,185.6594
313,198.4337
314,199.2442
315,190.2954
316,215.6510
317,172.1367
318,180.1888
319,174.9870
320,186.8255
321,184.5812
322,199.1710
323,186.9911
324,182.8329
325,186.7000
326,180.1976
327,179.2801
328,184.8869
329,189.5850
330,188.7774
331,182.8695
332,189.7580
333,198.5759
334,196.1303
335,190.5128
336,206.9410
337,193.0010
338,189.1403
339,172.4972
340,184.4242
341,183.9396
342,179.9719
343,163.6025
344,181.4930
345,190.2806
346,167.2018
347,169.6572
348,192.4335
349,176.9265
350,181.6529
351,185.2891
352,184.1208
353,182.1273
354,151.4762
355,173.6787
356,165.3282
357,162.0619
358,166.9115
359,177.3032
360,166.4262
361,151.1498
362,158.9839
363,159.8839
364,161.6244
365,156.2361
366,172.5305
367,177.6156
368,167.1847
369,160.6722
370,182.7864
371,165.6541
372,155.1138
373,153.8851
374,138.7101
375,151.7873
376,168.4023
377,171.4268
378,141.3549
379,140.6338
380,175.2628
381,163.2917
382,160.0242
383,155.6320
384,169.6717
385,140.4845
386,183.5293
387,166.7176
388,169.6603
389,165.7251
390,153.6103
391,166.8208
392,164.7514
393,160.2489
394,154.2879
395,171.8565
396,166.4747
397,158.2227
398,171.4054
399,162.0573
400,164.2412
401,158.3482
402,145.8906
403,137.5294
404,154.2164
405,150.5485
406,151.3191
407,157.5132
408,157.3786
409,159.1622
410,164.4353
411,150.9259
412,157.1591
413,162.4675
414,153.8779
415,156.6729
416,167.8893
417,157.6845
418,168.7466
419,164.1532
420,167.5957
421,163.1404
422,153.7192
423,172.2536
424,154.4740
425,157.3515
426,164.5354
427,172.5381
428,161.6756
429,161.3216
430,148.1531
431,168.0886
432,159.0396
433,150.9763
434,168.8563
435,156.1582
436,150.4801
437,156.1120
438,152.9893
439,151.0881
440,146.5864
441,152.9761
442,145.9975
443,149.7719
444,145.9561
445,147.0092
446,128.2044
447,159.5538
448,141.9426
449,129.9984
450,137.2918
451,135.7060
452,149.4803
453,120.7841
454,120.4455
455,147.1042
456,149.8544
457,143.6689
458,142.9187
459,127.7383
460,122.2358
461,116.0040
462,139.8751
463,114.0170
464,120.2052
465,123.5119
466,126.4923
467,155.5472
468,143.1966
469,142.5992
470,148.3977
471,131.7687
472,137.4751
473,135.0412
474,144.7290
475,141.9392
476,118.0144
477,134.4727
478,142.4097
479,142.2746
480,149.4432
481,142.3247
482,144.4986
483,138.6838
484,135.4899
485,126.4914
486,131.7169
487,146.2418
488,147.8675
489,134.9364
490,138.6266
491,150.6842
492,150.3935
493,141.9462
494,138.5728
495,132.2353
496,140.1602
497,145.9530
498,144.4622
499,141.6844
500,130.4604
501,151.3229
502,128.3812
503,139.1875
504,138.0536
505,145.4647
506,144.2829
507,137.0861
508,141.8658
509,137.8954
510,126.0906
511,141.0720
512,141.1872
513,146.5677
514,143.4677
515,131.1710
516,120.3345
517,123.5368
518,117.0566
519,116.4991
520,121.2489
521,117.7748
522,144.6675
523,129.0045
524,132.9427
525,123.9790
526,132.8822
527,136.5965
528,134.4626
529,128.9072
530,134.9082
531,132.4841
532,133.9398
533,128.5139
534,135.6849
535,132.4096
536,138.4933
537,136.5412
538,140.8208
539,116.5312
540,121.3503
541,116.9919
542,128.2950
543,123.6357
544,130.1549
545,110.8501
546,130.1713
547,136.6671
548,118.2035
549,124.8714
550,124.3283
551,131.0537
552,129.6679
553,136.3316
554,138.8971
555,136.7730
556,124.5196
557,126.9244
558,117.8565
559,114.4142
560,111.4594
561,123.3015
562,122.6064
563,136.2482
564,123.7708
565,124.0721
566,130.3309
567,132.6128
568,126.3509
569,132.1621
570,128.4903
571,132.2196
572,138.0220
573,129.1022
574,125.6779
575,126.5504
576,124.4548
577,135.8471
578,125.3689
579,132.6906
580,133.1282
581,134.4384
582,137.6482
583,124.8087
584,128.1021
585,122.4587
586,129.6013
587,120.7583
588,116.8538
589,121.4230
590,128.2318
591,133.2832
592,134.5405
593,125.2405
594,126.4500
595,113.3387
596,134.2970
597,132.7899
598,139.1855
599,126.2397
600,123.0283
601,123.5610
602,108.7437
603,107.5915
604,131.6669
605,122.1044
606,119.0663
607,128.2555
608,100.7383
609,117.9449
610,124.1230
611,130.4904
612,111.2004
613,108.0439
614,112.5984
615,120.3502
616,123.6951
617,126.0092
618,126.3609
619,128.9619
620,122.9247
621,117.5582
622,120.6819
623,126.8281
624,126.3364
625,118.9267
626,112.7342
627,124.0252
628,119.3084
629,117.4257
630,109.7135
631,113.1651
632,108.3069
633,120.9124
634,119.0446
635,117.1047
636,122.0967
637,124.2712
638,113.8572
639,116.3401
640,125.0739
641,122.0316
642,118.0695
643,122.4105
644,112.8876
645,119.6368
646,122.3072
647,112.0381
648,113.8986
649,124.4211
650,118.0871
651,124.2731
652,126.0380
653,125.4991
654,128.9625
655,123.7705
656,125.8976
657,125.9842
658,130.2975
659,128.1533
660,129.3341
661,119.7064
662,124.3155
663,122.6400
664,124.4502
665,123.1821
666,119.5847
667,122.7621
668,121.3739
669,113.7838
670,118.7844
671,122.3818
672,109.0070
673,116.8505
674,121.2244
675,122.5395
676,120.5933
677,113.7208
678,111.9235
679,111.0677
680,115.0363
681,112.4821
682,114.2840
683,114.0977
684,115.6924
685,115.1383
686,110.8923
687,108.1951
688,111.3778
689,104.3734
690,107.3514
691,113.8433
692,105.7916
693,115.1658
694,113.2238
695,110.5168
696,112.7312
697,111.3483
698,115.1549
699,111.9628
700,117.7824
701,112.6376
702,114.1325
703,110.7351
704,110.9193
705,109.3347
706,114.1151
707,112.3467
708,116.0569
709,118.4594
710,109.2326
711,114.5604
712,109.2745
713,115.3934
714,114.7502
715,106.0554
716,104.5069
717,103.4910
718,115.8140
719,108.5478
720,108.6869
721,107.7462
722,111.3446
723,109.0104
724,110.1214
725,108.2358
726,109.4424
727,106.3431
728,108.6403
729,99.8851
730,106.5443
731,110.0247
732,108.3226
733,106.4111
734,104.1239
735,100.2189
736,104.8873
737,101.2583
738,101.8940
739,108.3345
740,107.1593
741,104.5887
742,105.4047
743,104.7292
744,107.5178
745,104.7321
746,104.7975
747,102.8189
748,102.6774
749,104.0755
750,105.2620
751,105.0580
